Row:30 Col:30

1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,0,0,6,15,15,15,5,0,0,0,11,7,8,8,8,8,8,7,8,8,8,8,8,8,8,7,9,8,1,
1,0,0,2,15,15,15,15,5,0,7,11,8,8,8,8,8,7,8,8,8,9,9,7,8,8,8,9,7,1,
1,0,6,15,15,15,15,15,2,0,7,11,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,8,8,1,
1,0,2,15,15,15,15,15,2,0,0,11,8,8,8,8,9,9,9,9,9,9,9,9,8,7,8,8,8,1,
1,0,2,15,15,15,15,15,2,0,7,11,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,7,1,
1,7,2,2,2,2,2,2,2,0,8,11,7,8,8,8,8,8,8,9,9,9,9,7,11,11,11,11,11,1,
1,0,13,10,13,13,13,10,13,8,8,11,8,8,8,8,8,8,8,8,9,9,9,7,8,8,8,7,8,1,
1,0,13,10,13,13,13,10,13,8,8,11,8,8,8,8,8,8,8,8,8,8,9,9,0,0,0,0,0,1,
1,0,13,13,10,101,10,13,13,8,8,11,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,1,
1,11,11,11,11,0,11,11,11,11,11,11,0,0,0,8,8,8,0,0,0,11,11,11,11,11,11,11,11,1,
1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,
1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,
1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,
1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,
1,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,10,13,13,13,1,
1,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,13,1,
1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,1,
1,0,0,0,0,0,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,7,1,
1,8,0,0,0,0,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,1,
1,8,8,8,0,0,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,1,
1,8,8,8,8,0,13,13,10,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,
1,0,8,8,8,0,13,13,13,13,13,103,13,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,
1,7,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,1,
1,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1,
1,9,9,7,7,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1,
1,9,9,7,7,8,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,1,
1,9,9,9,7,8,7,7,7,7,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,8,8,8,8,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102,102,102,1,1,1,1,1,1,

TX:2 TY:32
