Row:30 Col:30

1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,
1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,0,0,0,0,0,1,-1,-1,-1,1,109,1,
1,1,1,1,1,0,1,1,1,1,1,0,1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1,-1,-1,1,0,1,
-1,-1,-1,-1,1,0,1,-1,-1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,
-1,-1,-1,-1,1,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,
1,1,1,1,1,0,1,1,1,-1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,
1,0,0,0,0,0,0,0,1,-1,1,0,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1,0,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,0,1,
1,0,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,
1,0,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,
1,0,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1,-1,-1,1,0,1,
1,0,1,1,1,1,1,0,1,1,1,-1,-1,-1,1,1,1,1,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,1,1,1,1,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,1,-1,-1,1,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,1,1,1,1,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,1,1,0,0,0,0,0,0,1,-1,-1,-1,1,0,1,
1,0,1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,0,1,
1,0,1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,
1,0,1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,1,
1,0,1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,
1,0,1,1,1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,1,1,1,1,
1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,
1,0,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,
1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,
1,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,
1,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,1,1,1,
1,51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
1,110,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

TX:2 TY:32
